cve_id,arm,k,action,target_rule_id,rules_hash_pre,rules_hash_post,rules_yaml_bytes_pre,rules_yaml_bytes_post,rules_yaml_changed,findings_hash,findings_changed_vs_k0
CVE-2022-41131,semgrep,0,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2022-41131,semgrep,1,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2022-41131,semgrep,2,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2022-41131,semgrep,3,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2022-40189,semgrep,0,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2022-40189,semgrep,1,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2022-40189,semgrep,2,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2022-40189,semgrep,3,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2022-40954,semgrep,0,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2022-40954,semgrep,1,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2022-40954,semgrep,2,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2022-40954,semgrep,3,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2020-1734,semgrep,0,refine,,548f37a35d7f8dd4,26b623d77a827839,2630,2455,True,192b1d01355cad1a,False
CVE-2020-1734,semgrep,1,refine,,26b623d77a827839,26b623d77a827839,2455,2455,False,192b1d01355cad1a,False
CVE-2020-1734,semgrep,2,refine,,26b623d77a827839,26b623d77a827839,2455,2455,False,192b1d01355cad1a,False
CVE-2020-1734,semgrep,3,,,26b623d77a827839,26b623d77a827839,2455,2455,False,192b1d01355cad1a,False
CVE-2015-8557,semgrep,0,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2015-8557,semgrep,1,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2015-8557,semgrep,2,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2015-8557,semgrep,3,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2023-50094,semgrep,0,refine,,548f37a35d7f8dd4,26b623d77a827839,2630,2455,True,00c8fc192095ebf3,False
CVE-2023-50094,semgrep,1,refine,,26b623d77a827839,26b623d77a827839,2455,2455,False,00c8fc192095ebf3,False
CVE-2023-50094,semgrep,2,refine,,26b623d77a827839,26b623d77a827839,2455,2455,False,00c8fc192095ebf3,False
CVE-2023-50094,semgrep,3,,,26b623d77a827839,26b623d77a827839,2455,2455,False,00c8fc192095ebf3,False
CVE-2024-13129,semgrep,0,refine,,548f37a35d7f8dd4,26b623d77a827839,2630,2455,True,b3cc4948cc14847f,False
CVE-2024-13129,semgrep,1,keep,,26b623d77a827839,26b623d77a827839,2455,2455,False,b3cc4948cc14847f,False
CVE-2024-13129,semgrep,2,keep,,26b623d77a827839,26b623d77a827839,2455,2455,False,b3cc4948cc14847f,False
CVE-2024-13129,semgrep,3,,,26b623d77a827839,26b623d77a827839,2455,2455,False,b3cc4948cc14847f,False
CVE-2017-16667,semgrep,0,refine,,548f37a35d7f8dd4,26b623d77a827839,2630,2455,True,0dc06eb667994e78,False
CVE-2017-16667,semgrep,1,refine,,26b623d77a827839,26b623d77a827839,2455,2455,False,0dc06eb667994e78,False
CVE-2017-16667,semgrep,2,refine,,26b623d77a827839,26b623d77a827839,2455,2455,False,0dc06eb667994e78,False
CVE-2017-16667,semgrep,3,,,26b623d77a827839,26b623d77a827839,2455,2455,False,0dc06eb667994e78,False
CVE-2018-6353,semgrep,0,refine,,548f37a35d7f8dd4,26b623d77a827839,2630,2455,True,28754df8c210bce8,False
CVE-2018-6353,semgrep,1,keep,,26b623d77a827839,26b623d77a827839,2455,2455,False,28754df8c210bce8,False
CVE-2018-6353,semgrep,2,keep,,26b623d77a827839,26b623d77a827839,2455,2455,False,28754df8c210bce8,False
CVE-2018-6353,semgrep,3,,,26b623d77a827839,26b623d77a827839,2455,2455,False,28754df8c210bce8,False
CVE-2023-22884,semgrep,0,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2023-22884,semgrep,1,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2023-22884,semgrep,2,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2023-22884,semgrep,3,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2022-46421,semgrep,0,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2022-46421,semgrep,1,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2022-46421,semgrep,2,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2022-46421,semgrep,3,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2026-33744,semgrep,0,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2026-33744,semgrep,1,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2026-33744,semgrep,2,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2026-33744,semgrep,3,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2025-67511,semgrep,0,refine,,548f37a35d7f8dd4,26b623d77a827839,2630,2455,True,ada7740cd63a19ae,False
CVE-2025-67511,semgrep,1,refine,,26b623d77a827839,26b623d77a827839,2455,2455,False,ada7740cd63a19ae,False
CVE-2025-67511,semgrep,2,refine,,26b623d77a827839,26b623d77a827839,2455,2455,False,ada7740cd63a19ae,False
CVE-2025-67511,semgrep,3,,,26b623d77a827839,26b623d77a827839,2455,2455,False,ada7740cd63a19ae,False
CVE-2020-7698,semgrep,0,refine,,548f37a35d7f8dd4,26b623d77a827839,2630,2455,True,eb42c0dfb0941692,False
CVE-2020-7698,semgrep,1,keep,,26b623d77a827839,26b623d77a827839,2455,2455,False,eb42c0dfb0941692,False
CVE-2020-7698,semgrep,2,keep,,26b623d77a827839,26b623d77a827839,2455,2455,False,eb42c0dfb0941692,False
CVE-2020-7698,semgrep,3,,,26b623d77a827839,26b623d77a827839,2455,2455,False,eb42c0dfb0941692,False
CVE-2024-4181,semgrep,0,refine,,548f37a35d7f8dd4,26b623d77a827839,2630,2455,True,ca5366bad59660b6,False
CVE-2024-4181,semgrep,1,refine,,26b623d77a827839,26b623d77a827839,2455,2455,False,ca5366bad59660b6,False
CVE-2024-4181,semgrep,2,refine,,26b623d77a827839,26b623d77a827839,2455,2455,False,ca5366bad59660b6,False
CVE-2024-4181,semgrep,3,,,26b623d77a827839,26b623d77a827839,2455,2455,False,ca5366bad59660b6,False
CVE-2024-0520,semgrep,0,refine,,548f37a35d7f8dd4,26b623d77a827839,2630,2455,True,eb6a87dc50acaf1a,False
CVE-2024-0520,semgrep,1,refine,,26b623d77a827839,26b623d77a827839,2455,2455,False,eb6a87dc50acaf1a,False
CVE-2024-0520,semgrep,2,refine,,26b623d77a827839,26b623d77a827839,2455,2455,False,eb6a87dc50acaf1a,False
CVE-2024-0520,semgrep,3,,,26b623d77a827839,26b623d77a827839,2455,2455,False,eb6a87dc50acaf1a,False
CVE-2023-6940,semgrep,0,refine,,548f37a35d7f8dd4,26b623d77a827839,2630,2455,True,0f2d9509ab457152,False
CVE-2023-6940,semgrep,1,refine,,26b623d77a827839,26b623d77a827839,2455,2455,False,0f2d9509ab457152,False
CVE-2023-6940,semgrep,2,refine,,26b623d77a827839,26b623d77a827839,2455,2455,False,0f2d9509ab457152,False
CVE-2023-6940,semgrep,3,,,26b623d77a827839,26b623d77a827839,2455,2455,False,0f2d9509ab457152,False
CVE-2025-15379,semgrep,0,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2025-15379,semgrep,1,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2025-15379,semgrep,2,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2025-15379,semgrep,3,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2025-14287,semgrep,0,keep,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,f0bd54d25e190154,False
CVE-2025-14287,semgrep,1,keep,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,f0bd54d25e190154,False
CVE-2025-14287,semgrep,2,keep,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,f0bd54d25e190154,False
CVE-2025-14287,semgrep,3,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,f0bd54d25e190154,False
CVE-2022-33891,semgrep,0,refine,,548f37a35d7f8dd4,26b623d77a827839,2630,2455,True,6d2baf2070296eb5,False
CVE-2022-33891,semgrep,1,refine,,26b623d77a827839,26b623d77a827839,2455,2455,False,6d2baf2070296eb5,False
CVE-2022-33891,semgrep,2,refine,,26b623d77a827839,26b623d77a827839,2455,2455,False,6d2baf2070296eb5,False
CVE-2022-33891,semgrep,3,,,26b623d77a827839,26b623d77a827839,2455,2455,False,6d2baf2070296eb5,False
CVE-2023-32007,semgrep,0,refine,,548f37a35d7f8dd4,26b623d77a827839,2630,2455,True,3255a70f6c2f186f,False
CVE-2023-32007,semgrep,1,refine,,26b623d77a827839,26b623d77a827839,2455,2455,False,3255a70f6c2f186f,False
CVE-2023-32007,semgrep,2,refine,,26b623d77a827839,26b623d77a827839,2455,2455,False,3255a70f6c2f186f,False
CVE-2023-32007,semgrep,3,,,26b623d77a827839,26b623d77a827839,2455,2455,False,3255a70f6c2f186f,False
CVE-2025-22237,semgrep,0,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2025-22237,semgrep,1,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2025-22237,semgrep,2,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2025-22237,semgrep,3,,,548f37a35d7f8dd4,548f37a35d7f8dd4,2630,2630,False,e3b0c44298fc1c14,False
CVE-2024-22423,semgrep,0,refine,,548f37a35d7f8dd4,26b623d77a827839,2630,2455,True,e902c1e8dfcbfcfe,False
CVE-2024-22423,semgrep,1,refine,,26b623d77a827839,26b623d77a827839,2455,2455,False,e902c1e8dfcbfcfe,False
CVE-2024-22423,semgrep,2,refine,,26b623d77a827839,26b623d77a827839,2455,2455,False,e902c1e8dfcbfcfe,False
CVE-2024-22423,semgrep,3,,,26b623d77a827839,26b623d77a827839,2455,2455,False,e902c1e8dfcbfcfe,False
CVE-2022-1813,semgrep,0,refine,,548f37a35d7f8dd4,26b623d77a827839,2630,2455,True,c3c026291a85d4ed,False
CVE-2022-1813,semgrep,1,refine,,26b623d77a827839,26b623d77a827839,2455,2455,False,c3c026291a85d4ed,False
CVE-2022-1813,semgrep,2,refine,,26b623d77a827839,26b623d77a827839,2455,2455,False,c3c026291a85d4ed,False
CVE-2022-1813,semgrep,3,,,26b623d77a827839,26b623d77a827839,2455,2455,False,c3c026291a85d4ed,False
